synthetic_id,array_path,source_region_group_id,latitude_deg,label_m1plus_24h,generator_condition,generator_seed,sampling_steps,region_group_id,unsigned_flux_proxy,signed_flux_imbalance,rms_field,field_energy_proxy,gradient_rms,high_gradient_fraction,positive_components,negative_components,strong_component_count,strong_centroid_separation,spectral_centroid,spectral_high_fraction,spectral_potential_proxy
base_2026_RG00814_000074,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00814_000074.npy,RG00814,15.486151,1,base,2026,50,RG00814,68.0070067899536,0.5301458649623748,169.69537319153434,28796.51968261411,55.91546851451104,0.04736328125,32.0,80.0,112.0,92.69339642574137,0.06788295448866982,0.20443030358185604,145741.57812229858
base_2026_RG00814_000075,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00814_000075.npy,RG00814,15.486151,1,base,2026,50,RG00814,28.94676774695229,0.17584363049523558,75.9172950386473,5763.435685985021,29.667600816766512,0.01513671875,41.0,54.0,95.0,66.20806917425044,0.09647673803651143,0.31572659105831463,19364.551378766228
base_2026_RG00822_000076,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00822_000076.npy,RG00822,-20.349356,1,base,2026,50,RG00822,93.42335584533453,0.7798487159772688,236.3734810950293,55872.422564982175,76.26435012055413,0.055419921875,24.0,81.0,105.0,66.52772223994222,0.06961188788737639,0.17939898066632093,198134.36280076235
base_2026_RG00822_000077,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00822_000077.npy,RG00822,-20.349356,1,base,2026,50,RG00822,49.722898312252376,0.6998437948787309,103.80396085352402,10775.262288879947,38.26660449532429,0.0218505859375,72.0,31.0,103.0,44.1569535453946,0.09153316917798004,0.2889474163597506,27678.4902990917
base_2026_RG00830_000078,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00830_000078.npy,RG00830,-13.726277,1,base,2026,50,RG00830,40.19532147309984,0.6016716623791949,109.44666576631666,11978.572647363831,38.463385488239695,0.021240234375,48.0,24.0,72.0,42.6793895507091,0.08276853746032273,0.2645040971431601,40119.24742900068
base_2026_RG00830_000079,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00830_000079.npy,RG00830,-13.726277,1,base,2026,50,RG00830,58.899278625493864,0.6550133662818706,115.70826517381789,13388.402629534557,43.547069288288775,0.02447509765625,125.0,34.0,159.0,23.182344567838303,0.09429828875542401,0.3058097092449058,32957.6289162595
base_2026_RG00837_000080,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00837_000080.npy,RG00837,-10.147054,1,base,2026,50,RG00837,38.99617952563132,0.20619923520266156,110.220948521385,12148.6574929538,43.08790550823375,0.02813720703125,49.0,58.0,107.0,9.28031975876687,0.08922407469995171,0.27043260576236655,32612.702461930367
base_2026_RG00837_000081,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00837_000081.npy,RG00837,-10.147054,1,base,2026,50,RG00837,47.90033560578087,0.036513139350186255,133.61923679313108,17854.10044117883,50.467452716935334,0.03173828125,67.0,67.0,134.0,61.33219308351022,0.08494917541869605,0.26724901985747135,65828.52037890039
base_2026_RG00850_000082,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00850_000082.npy,RG00850,-6.305889,1,base,2026,50,RG00850,58.24895864354741,0.8095599608702355,121.61420093221578,14790.013868381353,39.71345181238364,0.0224609375,28.0,68.0,96.0,25.875943271670526,0.07673881774759927,0.2064517899144947,41482.08316070359
base_2026_RG00850_000083,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00850_000083.npy,RG00850,-6.305889,1,base,2026,50,RG00850,49.746972344560504,0.4963977675120337,151.39849626073064,22921.504670010465,51.608845568803936,0.02978515625,40.0,29.0,69.0,29.04289415037588,0.07398701511188865,0.2065765483472894,72230.96984090235
base_2026_RG00853_000084,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00853_000084.npy,RG00853,5.886419,1,base,2026,50,RG00853,77.72845449149077,0.7344753581195597,180.94046082749972,32739.450364467964,59.23855961329242,0.04168701171875,81.0,32.0,113.0,58.37422596448977,0.07734632739474379,0.22475297138011652,99288.7403428509
base_2026_RG00853_000085,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00853_000085.npy,RG00853,5.886419,1,base,2026,50,RG00853,101.42735402913121,0.5601775929240977,285.83951041419476,81704.22571382654,86.19326884804877,0.07366943359375,87.0,59.0,146.0,55.03674824025016,0.05820901603773889,0.15731133646151055,447676.10735616303
base_2026_RG00863_000086,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00863_000086.npy,RG00863,-10.326834,1,base,2026,50,RG00863,62.83265333455253,0.07519228005989771,211.73678928510358,44832.467936764355,68.9716749556318,0.04925537109375,38.0,62.0,100.0,46.378993784127005,0.06740005436988104,0.1814440205354099,165144.87375559044
base_2026_RG00863_000087,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00863_000087.npy,RG00863,-10.326834,1,base,2026,50,RG00863,64.12136250003725,0.28943491721958536,217.51627490810642,47313.329849898924,70.40230477581235,0.04656982421875,33.0,79.0,112.0,50.83037695654547,0.0637012833030232,0.16582967887163408,176693.287325048
base_2026_RG00870_000088,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00870_000088.npy,RG00870,7.290082,1,base,2026,50,RG00870,34.90119544732936,0.23287323324805387,132.82878484825125,17643.486084263022,42.95705222641723,0.0216064453125,33.0,30.0,63.0,97.73328690330904,0.0625123830873673,0.16531356298133612,79673.82110483505
base_2026_RG00870_000089,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00870_000089.npy,RG00870,7.290082,1,base,2026,50,RG00870,47.37809986838265,0.31367129909375563,120.94699950310867,14628.176688804968,45.04062723037502,0.026123046875,76.0,30.0,106.0,50.300788344800324,0.08899614284980721,0.28327094652654616,54781.35625657001
base_2026_RG00871_000090,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00871_000090.npy,RG00871,-8.3371385,1,base,2026,50,RG00871,36.02214707379163,0.31188165414307484,129.53318028819072,16778.84479557292,45.66772319017587,0.0238037109375,41.0,20.0,61.0,65.29963831372557,0.07589631820263419,0.2140962421552738,54142.031506245556
base_2026_RG00871_000091,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00871_000091.npy,RG00871,-8.3371385,1,base,2026,50,RG00871,46.901268462862674,0.42305897184148433,138.61437995630416,19213.94633067066,49.263465649198515,0.0238037109375,49.0,74.0,123.0,55.322475385084765,0.07688810806274042,0.21210478426246485,67604.85633409477
base_2026_RG00902_000092,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00902_000092.npy,RG00902,-15.885361,1,base,2026,50,RG00902,65.74306256348224,0.12921959417534604,186.70069409394614,34857.149175161256,63.18791540056891,0.0504150390625,41.0,52.0,93.0,54.29122680933607,0.068244253375511,0.20668726234543766,179859.02755973727
base_2026_RG00902_000093,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00902_000093.npy,RG00902,-15.885361,1,base,2026,50,RG00902,65.18844467207336,0.5865999663350008,153.5797181376834,23586.729823250273,50.04348174217913,0.0421142578125,20.0,66.0,86.0,44.94777487998917,0.06925147933148412,0.18618184796052586,93834.23599325771
base_2026_RG00917_000094,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00917_000094.npy,RG00917,12.3786625,1,base,2026,50,RG00917,47.972640557744434,0.3259478714073332,152.4694423427517,23246.930848309683,52.86051416712362,0.031494140625,27.0,82.0,109.0,60.662066994409216,0.0737999714813488,0.19615309475877934,72348.91110795658
base_2026_RG00917_000095,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00917_000095.npy,RG00917,12.3786625,1,base,2026,50,RG00917,61.25960401385407,0.19183952727292933,156.52053288907652,24498.67721588048,55.055810288583366,0.04962158203125,61.0,100.0,161.0,46.970393248181736,0.07672416806735807,0.2420628820324889,115847.95382783884
base_2026_RG00938_000096,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00938_000096.npy,RG00938,-20.520959,1,base,2026,50,RG00938,52.1139355143422,0.23610342303430032,154.2658614616815,23797.95601251471,51.226614045948224,0.03924560546875,46.0,38.0,84.0,109.89771326589279,0.06910929771991961,0.21034395813043727,122091.83661907092
base_2026_RG00938_000097,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00938_000097.npy,RG00938,-20.520959,1,base,2026,50,RG00938,70.12989368933941,0.46962423931238234,210.3459310246338,44245.410698620006,63.20400268964133,0.040283203125,33.0,88.0,121.0,58.98800857700993,0.057643903712290265,0.14687358439351159,205811.0236962154
base_2026_RG00942_000098,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00942_000098.npy,RG00942,12.290079,1,base,2026,50,RG00942,51.103717425031604,0.814671756729006,119.29914608191021,14232.28625587295,38.05376192714296,0.0159912109375,14.0,54.0,68.0,14.898213466650606,0.06758284212117258,0.16411815071881355,37149.75764863185
base_2026_RG00942_000099,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00942_000099.npy,RG00942,12.290079,1,base,2026,50,RG00942,48.59652845095259,0.4245936360636953,137.77918692931033,18983.104350901835,47.89526629102678,0.0240478515625,51.0,20.0,71.0,61.59504781578292,0.07141601870923059,0.20083355939991784,81032.4124067296
base_2026_RG00980_000100,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00980_000100.npy,RG00980,-19.947398,1,base,2026,50,RG00980,56.63281416865389,0.07515976836961515,168.9175931284593,28533.15326831172,56.06134125612443,0.04522705078125,43.0,37.0,80.0,71.57931322867947,0.06769008466674059,0.2000490023981603,148635.48934942597
base_2026_RG00980_000101,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00980_000101.npy,RG00980,-19.947398,1,base,2026,50,RG00980,114.3755920918684,0.7433810318563012,258.4561098366542,66799.56071189666,74.23333418552598,0.0606689453125,29.0,84.0,113.0,87.08566311403591,0.05659347385494011,0.14785345338859815,320628.91167388915
base_2026_RG00988_000102,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00988_000102.npy,RG00988,-19.8257715,1,base,2026,50,RG00988,45.30629140213738,0.5245610575332225,123.37278539197712,15220.844175374841,43.42974634100984,0.0201416015625,24.0,44.0,68.0,35.6850434575857,0.07682339781984458,0.2168197936243811,43098.13528106058
base_2026_RG00988_000103,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG00988_000103.npy,RG00988,-19.8257715,1,base,2026,50,RG00988,79.12986907700001,0.825749236532044,183.9047947759151,33820.973541571446,60.07393576025234,0.04595947265625,33.0,128.0,161.0,63.00984798963527,0.07375552677796919,0.2167864805817101,126491.98143948473
base_2026_RG01025_000104,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01025_000104.npy,RG01025,-21.5064135,1,base,2026,50,RG01025,97.62263721096991,0.6211542839673468,233.93548399489006,54725.810671923464,80.21066598110717,0.06683349609375,140.0,49.0,189.0,75.88792956849359,0.0763930859013759,0.22136579133137424,174906.93901335547
base_2026_RG01025_000105,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01025_000105.npy,RG01025,-21.5064135,1,base,2026,50,RG01025,66.12669957080088,0.2767924839929708,202.2708197259385,40913.484512603114,74.08001746798371,0.0491943359375,62.0,99.0,161.0,22.15901440145652,0.08250175698532952,0.23507634516829828,94466.68855548091
base_2026_RG01197_000106,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01197_000106.npy,RG01197,-9.104358,1,base,2026,50,RG01197,53.76959314742475,0.026538220935526942,190.80551734395428,36406.74544889404,62.46411766523525,0.04571533203125,39.0,44.0,83.0,56.51309092387333,0.06425827104591496,0.17235495228641823,155190.02481154003
base_2026_RG01197_000107,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01197_000107.npy,RG01197,-9.104358,1,base,2026,50,RG01197,43.011764741150316,0.47445514160994295,133.31799272206973,17773.68718344184,47.09801536094946,0.02593994140625,47.0,22.0,69.0,75.90344571091009,0.07556373808912771,0.22113492802144477,67892.53915508218
base_2026_RG01328_000108,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01328_000108.npy,RG01328,-24.614355,1,base,2026,50,RG01328,37.31757770870442,0.7577264591251797,71.94508593707071,5176.09539049249,23.805352319985126,0.009765625,31.0,17.0,48.0,68.47386389163377,0.08027790658838772,0.2391483797020068,13140.496134113362
base_2026_RG01328_000109,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01328_000109.npy,RG01328,-24.614355,1,base,2026,50,RG01328,31.042188698367035,0.6660714350561714,67.82200520712352,4599.82439031509,24.034560699013387,0.01025390625,22.0,43.0,65.0,49.50244869767014,0.08415031458672376,0.26602065765681054,11733.466210468554
base_2026_RG01368_000110,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01368_000110.npy,RG01368,-27.8889605,1,base,2026,50,RG01368,64.91393541907323,0.3766990646058463,195.53104878585208,38232.39103929527,67.44865625414039,0.04644775390625,78.0,51.0,129.0,64.00405782116897,0.07359250522704522,0.20394081212325055,128338.82273324477
base_2026_RG01368_000111,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01368_000111.npy,RG01368,-27.8889605,1,base,2026,50,RG01368,73.84751544328206,0.06499864123347567,216.95047217660954,47067.50737765383,76.10159535322272,0.0560302734375,61.0,99.0,160.0,67.6571779117997,0.07632835095324884,0.22050638864605102,179458.44405465253
base_2026_RG01376_000112,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01376_000112.npy,RG01376,-28.715603,1,base,2026,50,RG01376,37.66648778739942,0.012148301042785215,117.36395726990138,13774.298466051237,40.71168038764054,0.0267333984375,40.0,38.0,78.0,74.02419775232528,0.06862314710491012,0.19504033827706382,74832.02460825427
base_2026_RG01376_000113,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01376_000113.npy,RG01376,-28.715603,1,base,2026,50,RG01376,38.32912085787869,0.3797335335550813,128.53171255520905,16520.401132374885,41.35543099121666,0.0177001953125,51.0,18.0,69.0,114.36008757380623,0.061831985736917734,0.14593864305754947,69714.99441738478
base_2026_RG01385_000114,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01385_000114.npy,RG01385,17.120533,1,base,2026,50,RG01385,44.22485915515083,0.004456135761351729,178.9713946292409,32030.760095535483,62.75289398674424,0.03271484375,35.0,40.0,75.0,58.91782808250582,0.07241394779411499,0.19063154395894003,104380.41538184421
base_2026_RG01385_000115,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01385_000115.npy,RG01385,17.120533,1,base,2026,50,RG01385,51.72583064703183,0.6768603686865287,136.8687171704799,18733.045739892816,48.52436525329338,0.03466796875,54.0,23.0,77.0,51.87387738480496,0.07648997574342914,0.23866030849919798,83814.15603829898
base_2026_RG01389_000116,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01389_000116.npy,RG01389,-26.561125,1,base,2026,50,RG01389,38.42477846143901,0.3307498639662385,119.91163251240067,14378.799611789025,44.399040117190886,0.0242919921875,44.0,65.0,109.0,42.56353755911019,0.08450475904673545,0.25974134112355884,48102.1543966792
base_2026_RG01389_000117,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01389_000117.npy,RG01389,-26.561125,1,base,2026,50,RG01389,81.64264932062774,0.4565062283957668,190.21811735372134,36182.9321695941,63.70356819297574,0.05328369140625,38.0,126.0,164.0,7.605624426229791,0.068254120890475,0.191249712735315,173963.35550529097
base_2026_RG01392_000118,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01392_000118.npy,RG01392,17.6706795,1,base,2026,50,RG01392,59.492716499536456,0.46150698760731157,183.04405912018368,33505.12757919329,64.40931203666436,0.0455322265625,65.0,47.0,112.0,65.97883723027155,0.07563014767234921,0.21227077229090605,121345.840669451
base_2026_RG01392_000119,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01392_000119.npy,RG01392,17.6706795,1,base,2026,50,RG01392,47.12376012312852,0.21991987825813494,137.98600161837408,19040.136642625934,49.40243702620255,0.03790283203125,51.0,54.0,105.0,35.092303400048316,0.08134000327723862,0.24724511253392478,58068.564226274175
base_2026_RG01462_000120,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01462_000120.npy,RG01462,-19.7762495,1,base,2026,50,RG01462,49.7311824976354,0.3752288435056648,136.58134353726308,18654.463402443875,47.80934732744907,0.0269775390625,65.0,44.0,109.0,92.46241838444683,0.07570822811620484,0.22559486980632842,70133.76954900147
base_2026_RG01462_000121,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01462_000121.npy,RG01462,-19.7762495,1,base,2026,50,RG01462,32.51902915605937,0.5430755812942072,100.01356113968936,10002.71241184238,34.62544356896545,0.01739501953125,28.0,33.0,61.0,77.108693773693,0.07458744044727005,0.20210050492423584,38760.64641641521
base_2026_RG01463_000122,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01463_000122.npy,RG01463,14.502743,1,base,2026,50,RG01463,95.47493238987836,0.15917671916427298,260.47040684139944,67844.83284012415,78.53058994225721,0.0738525390625,62.0,59.0,121.0,52.782440234782094,0.055327257554616004,0.14245286812356223,427263.36938190635
base_2026_RG01463_000123,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01463_000123.npy,RG01463,14.502743,1,base,2026,50,RG01463,66.97643850974748,0.037801594833946434,193.99720187832907,37634.914336621165,63.664260603497766,0.0538330078125,44.0,80.0,124.0,40.51744810885018,0.06919682595891556,0.20117927482932926,199591.9990206886
base_2026_RG01476_000124,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01476_000124.npy,RG01476,16.6322385,1,base,2026,50,RG01476,84.23755020821531,0.436316651238147,199.35613227389865,39742.86747520818,73.78901755245312,0.0634765625,163.0,82.0,245.0,72.52018336473448,0.08531251063388227,0.2712596663145162,146093.65741630725
base_2026_RG01476_000125,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01476_000125.npy,RG01476,16.6322385,1,base,2026,50,RG01476,50.361312704251674,0.17100015756330395,166.35032698260946,27672.431287221087,56.10003349376252,0.03662109375,42.0,49.0,91.0,71.11669588258547,0.0726408615840742,0.21560341411996894,110148.5081481184
base_2026_RG01481_000126,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01481_000126.npy,RG01481,-15.204098,1,base,2026,50,RG01481,64.91083825443485,0.4882161299464319,170.0669268939569,28922.75962315448,54.6726193340733,0.0384521484375,33.0,95.0,128.0,41.6231589675627,0.0655262093028408,0.18405405338493314,117993.52384313551
base_2026_RG01481_000127,IRIS_RUN_ROOT/work/runs/base_local_resume/samples/base/arrays/base_2026_RG01481_000127.npy,RG01481,-15.204098,1,base,2026,50,RG01481,86.43101679580307,0.4420322555607812,227.64540229320758,51822.429185236324,69.99404129714667,0.0631103515625,64.0,60.0,124.0,85.8072759830531,0.05618351497359442,0.15425520616438962,379543.5170276311
